router_file,method,path,screen_id
abuseipdb_router.py,POST,/api/v1/abuseipdb/import,S17
abuseipdb_router.py,GET,/api/v1/abuseipdb/ips,S17
abuseipdb_router.py,GET,/api/v1/abuseipdb/check/{ip},S17
abuseipdb_router.py,GET,/api/v1/abuseipdb/stats,S17
access_anomaly_router.py,GET,/api/v1/access-anomaly/,S13
access_anomaly_router.py,POST,/api/v1/access-anomaly/events,S13
access_anomaly_router.py,POST,/api/v1/access-anomaly/events/{event_id}/detect-anomalies,S13
access_anomaly_router.py,POST,/api/v1/access-anomaly/baseline,S13
access_anomaly_router.py,POST,/api/v1/access-anomaly/impossible-travel/{username},S13
access_anomaly_router.py,POST,/api/v1/access-anomaly/anomalies/{anomaly_id}/resolve,S13
access_anomaly_router.py,GET,/api/v1/access-anomaly/anomalies,S13
access_anomaly_router.py,GET,/api/v1/access-anomaly/users/{username}/profile,S13
access_anomaly_router.py,GET,/api/v1/access-anomaly/high-risk-users,S13
access_anomaly_router.py,GET,/api/v1/access-anomaly/summary,S13
access_control_router.py,POST,/api/v1/access-control/policies,S13
access_control_router.py,GET,/api/v1/access-control/policies,S13
access_control_router.py,GET,/api/v1/access-control/policies/{policy_id},S13
access_control_router.py,POST,/api/v1/access-control/grants,S13
access_control_router.py,GET,/api/v1/access-control/grants,S13
access_control_router.py,PUT,/api/v1/access-control/grants/{grant_id}/revoke,S13
access_control_router.py,GET,/api/v1/access-control/check,S13
access_control_router.py,GET,/api/v1/access-control/stats,S13
access_governance_router.py,GET,/api/v1/access-governance/,S13
access_governance_router.py,POST,/api/v1/access-governance/entitlements,S13
access_governance_router.py,POST,/api/v1/access-governance/entitlements/{entitlement_id}/revoke,S13
access_governance_router.py,POST,/api/v1/access-governance/sod/detect,S13
access_governance_router.py,POST,/api/v1/access-governance/violations/{violation_id}/acknowledge,S13
access_governance_router.py,POST,/api/v1/access-governance/roles,S13
access_governance_router.py,POST,/api/v1/access-governance/roles/{role_id}/assign,S13
access_governance_router.py,GET,/api/v1/access-governance/users/{user_id}/entitlements,S13
access_governance_router.py,GET,/api/v1/access-governance/expiring,S13
access_governance_router.py,GET,/api/v1/access-governance/summary,S13
access_matrix_router.py,POST,/api/v1/access-matrix/rules,S13
access_matrix_router.py,DELETE,/api/v1/access-matrix/rules/{rule_id},S13
access_matrix_router.py,GET,/api/v1/access-matrix/rules,S13
access_matrix_router.py,POST,/api/v1/access-matrix/check,S13
access_matrix_router.py,GET,/api/v1/access-matrix/permissions/{role},S13
access_matrix_router.py,GET,/api/v1/access-matrix/acl/{resource_type},S13
access_matrix_router.py,GET,/api/v1/access-matrix/stats,S13
access_matrix_router.py,GET,/api/v1/access-matrix/matrix,S13
access_request_management_router.py,POST,/api/v1/access-requests/requests,S13
access_request_management_router.py,GET,/api/v1/access-requests/requests,S13
access_request_management_router.py,GET,/api/v1/access-requests/requests/{request_id},S13
access_request_management_router.py,POST,/api/v1/access-requests/requests/{request_id}/approve,S13
access_request_management_router.py,POST,/api/v1/access-requests/requests/{request_id}/reject,S13
access_request_management_router.py,POST,/api/v1/access-requests/requests/{request_id}/revoke,S13
access_request_management_router.py,GET,/api/v1/access-requests/stats,S13
adaptive_shield_live_connector_router.py,GET,/api/v1/connectors/adaptive-shield-live/health,S29
adaptive_shield_live_connector_router.py,GET,/api/v1/connectors/adaptive-shield-live/status,S29
adaptive_shield_live_connector_router.py,POST,/api/v1/connectors/adaptive-shield-live/sync,S29
admin_router.py,GET,/api/v1/admin/users,S13
admin_router.py,POST,/api/v1/admin/users,S13
admin_router.py,GET,/api/v1/admin/users/{user_id},S13
admin_router.py,PUT,/api/v1/admin/users/{user_id},S13
admin_router.py,DELETE,/api/v1/admin/users/{user_id},S13
admin_router.py,GET,/api/v1/admin/teams,S31
admin_router.py,POST,/api/v1/admin/teams,S31
admin_router.py,GET,/api/v1/admin/teams/{team_id},S31
admin_router.py,PUT,/api/v1/admin/teams/{team_id},S31
admin_router.py,DELETE,/api/v1/admin/teams/{team_id},S31
admin_wizard_router.py,GET,/api/v1/admin/wizard-state,S31
admin_wizard_router.py,POST,/api/v1/admin/wizard-state,S31
admin_wizard_router.py,POST,/api/v1/admin/wizard-state/reset,S31
agentless_snapshot_router.py,POST,/api/v1/agentless-snapshot/enqueue,S17
agentless_snapshot_router.py,POST,/api/v1/agentless-snapshot/{snapshot_db_id}/scan,S07
agentless_snapshot_router.py,GET,/api/v1/agentless-snapshot/snapshots,S17
agentless_snapshot_router.py,GET,/api/v1/agentless-snapshot/findings,S17
agentless_snapshot_router.py,GET,/api/v1/agentless-snapshot/stats,S17
agents_router.py,POST,/api/v1/copilot/agents/analyst/analyze,S17
agents_router.py,POST,/api/v1/copilot/agents/analyst/threat-intel,S19
agents_router.py,POST,/api/v1/copilot/agents/analyst/prioritize,S17
agents_router.py,POST,/api/v1/copilot/agents/analyst/attack-path,S17
agents_router.py,GET,/api/v1/copilot/agents/analyst/trending,S17
agents_router.py,GET,/api/v1/copilot/agents/analyst/risk-score/{asset_id},S17
agents_router.py,GET,/api/v1/copilot/agents/analyst/cve/{cve_id},S17
agents_router.py,POST,/api/v1/copilot/agents/pentest/validate,S17
agents_router.py,POST,/api/v1/copilot/agents/pentest/generate-poc,S17
agents_router.py,POST,/api/v1/copilot/agents/pentest/reachability,S17
agents_router.py,POST,/api/v1/copilot/agents/pentest/simulate,S17
agents_router.py,GET,/api/v1/copilot/agents/pentest/results/{task_id},S17
agents_router.py,GET,/api/v1/copilot/agents/pentest/evidence/{evidence_id},S25
agents_router.py,POST,/api/v1/copilot/agents/pentest/schedule,S17
agents_router.py,POST,/api/v1/copilot/agents/compliance/map-findings,S25
agents_router.py,POST,/api/v1/copilot/agents/compliance/gap-analysis,S25
agents_router.py,POST,/api/v1/copilot/agents/compliance/audit-evidence,S25
agents_router.py,POST,/api/v1/copilot/agents/compliance/regulatory-alerts,S25
agents_router.py,GET,/api/v1/copilot/agents/compliance/controls/{framework},S25
agents_router.py,GET,/api/v1/copilot/agents/compliance/dashboard,S25
agents_router.py,POST,/api/v1/copilot/agents/compliance/generate-report,S25
agents_router.py,POST,/api/v1/copilot/agents/remediation/generate-fix,S17
agents_router.py,POST,/api/v1/copilot/agents/remediation/create-pr,S17
agents_router.py,POST,/api/v1/copilot/agents/remediation/update-dependencies,S17
agents_router.py,POST,/api/v1/copilot/agents/remediation/playbook,S17
agents_router.py,GET,/api/v1/copilot/agents/remediation/recommendations/{finding_id},S17
agents_router.py,POST,/api/v1/copilot/agents/remediation/verify,S17
agents_router.py,GET,/api/v1/copilot/agents/remediation/queue,S17
agents_router.py,POST,/api/v1/copilot/agents/orchestrate,S17
agents_router.py,GET,/api/v1/copilot/agents/status,S17
agents_router.py,GET,/api/v1/copilot/agents/tasks/{task_id},S17
agents_router.py,GET,/api/v1/copilot/agents/health,S17
ai_code_scanner_router.py,POST,/api/v1/ai-scan/snippet,S28
ai_code_scanner_router.py,POST,/api/v1/ai-scan/analyze,S28
ai_code_scanner_router.py,GET,/api/v1/ai-scan/history,S28
ai_code_scanner_router.py,GET,/api/v1/ai-scan/stats,S28
ai_governance_router.py,POST,/api/v1/ai-governance/models,S28
ai_governance_router.py,GET,/api/v1/ai-governance/models,S28
ai_governance_router.py,GET,/api/v1/ai-governance/models/{model_id},S28
ai_governance_router.py,PUT,/api/v1/ai-governance/models/{model_id}/status,S28
ai_governance_router.py,POST,/api/v1/ai-governance/assessments,S28
ai_governance_router.py,GET,/api/v1/ai-governance/assessments,S28
ai_governance_router.py,POST,/api/v1/ai-governance/incidents,S21
ai_governance_router.py,PUT,/api/v1/ai-governance/incidents/{incident_id}/resolve,S21
ai_governance_router.py,GET,/api/v1/ai-governance/incidents,S21
ai_governance_router.py,GET,/api/v1/ai-governance/stats,S28
ai_orchestrator_router.py,POST,/api/v1/ai-orchestrator/tasks,S28
ai_orchestrator_router.py,POST,/api/v1/ai-orchestrator/tasks/{task_id}/execute,S03
ai_orchestrator_router.py,GET,/api/v1/ai-orchestrator/tasks/{task_id},S28
ai_orchestrator_router.py,GET,/api/v1/ai-orchestrator/tasks,S28
ai_orchestrator_router.py,POST,/api/v1/ai-orchestrator/consensus,S28
ai_orchestrator_router.py,POST,/api/v1/ai-orchestrator/pipeline/chain,S28
ai_orchestrator_router.py,POST,/api/v1/ai-orchestrator/pipeline/parallel,S28
ai_orchestrator_router.py,GET,/api/v1/ai-orchestrator/stats,S28
ai_orchestrator_router.py,POST,/api/v1/ai-orchestrator/context-requirement,S28
ai_orchestrator_router.py,GET,/api/v1/ai-orchestrator/context-requirements,S28
ai_orchestrator_router.py,POST,/api/v1/ai-orchestrator/preflight-estimate,S28
ai_powered_soc_router.py,POST,/api/v1/ai-soc/detections,S20
ai_powered_soc_router.py,GET,/api/v1/ai-soc/detections,S20
ai_powered_soc_router.py,PUT,/api/v1/ai-soc/detections/{detection_id}/triage,S20
ai_powered_soc_router.py,POST,/api/v1/ai-soc/models,S28
ai_powered_soc_router.py,GET,/api/v1/ai-soc/models,S28
ai_powered_soc_router.py,PUT,/api/v1/ai-soc/models/{model_id}/status,S28
ai_powered_soc_router.py,POST,/api/v1/ai-soc/automation,S28
ai_powered_soc_router.py,GET,/api/v1/ai-soc/automation,S28
ai_powered_soc_router.py,PUT,/api/v1/ai-soc/automation/{rule_id}/execute,S03
ai_powered_soc_router.py,GET,/api/v1/ai-soc/stats,S28
ai_security_advisor_router.py,POST,/api/v1/ai-advisor/posture-review,S09
ai_security_advisor_router.py,POST,/api/v1/ai-advisor/analyze-incident,S28
ai_security_advisor_router.py,POST,/api/v1/ai-advisor/remediation-plan,S28
ai_security_advisor_router.py,POST,/api/v1/ai-advisor/threat-briefing,S28
ai_security_advisor_router.py,POST,/api/v1/ai-advisor/ask,S28
ai_security_advisor_router.py,GET,/api/v1/ai-advisor/sessions,S28
ai_security_advisor_router.py,GET,/api/v1/ai-advisor/sessions/{session_id},S28
ai_security_advisor_router.py,GET,/api/v1/ai-advisor/recommendations,S28
ai_security_advisor_router.py,PATCH,/api/v1/ai-advisor/recommendations/{rec_id}/status,S28
ai_security_advisor_router.py,GET,/api/v1/ai-advisor/stats,S28
air_gap_bundle_router.py,POST,/api/v1/air-gap/bundle/export,S28
air_gap_bundle_router.py,POST,/api/v1/air-gap/bundle/verify/{bundle_id},S28
air_gap_bundle_router.py,POST,/api/v1/air-gap/bundle/apply/{bundle_id},S28
air_gap_bundle_router.py,POST,/api/v1/air-gap/bundle/transfer,S28
air_gap_bundle_router.py,GET,/api/v1/air-gap/bundle/list,S28
air_gap_bundle_router.py,GET,/api/v1/air-gap/bundle/stats,S28
air_gap_bundle_router.py,GET,/api/v1/air-gap/bundle/{bundle_id},S28
airgap_router.py,GET,/api/v1/airgap/status,S28
airgap_router.py,POST,/api/v1/airgap/configure,S31
airgap_router.py,GET,/api/v1/airgap/health,S28
airgap_router.py,POST,/api/v1/airgap/import/vuln-db,S17
airgap_router.py,POST,/api/v1/airgap/export/vuln-db,S17
airgap_router.py,POST,/api/v1/airgap/import/threat-intel,S19
airgap_router.py,POST,/api/v1/airgap/export/threat-intel,S19
airgap_router.py,GET,/api/v1/airgap/classification,S28
airgap_router.py,POST,/api/v1/airgap/classification,S28
airgap_router.py,GET,/api/v1/airgap/fips/status,S28
airgap_router.py,POST,/api/v1/airgap/updates/package,S28
airgap_router.py,POST,/api/v1/airgap/updates/apply,S28
airgap_router.py,GET,/api/v1/airgap/dependencies,S28
airgap_router.py,POST,/api/v1/airgap/detect-isolation,S28
airgap_router.py,POST,/api/v1/airgap/llm/probe,S28
airgap_router.py,GET,/api/v1/airgap/vuln-db/lookup/{cve_id},S17
airgap_router.py,GET,/api/v1/airgap/vuln-db/info,S17
airgap_router.py,GET,/api/v1/airgap/threat-intel/info,S19
airgap_router.py,GET,/api/v1/airgap/updates/history,S28
airgap_router.py,GET,/api/v1/airgap/fips/algorithms,S28
airgap_router.py,POST,/api/v1/airgap/enable,S28
airgap_router.py,POST,/api/v1/airgap/disable,S28
airgap_router.py,GET,/api/v1/airgap/cve/search,S28
airgap_router.py,POST,/api/v1/airgap/update/export,S28
airgap_router.py,POST,/api/v1/airgap/update/import,S28
airgap_router.py,GET,/api/v1/airgap/network-check,S12
airgap_router.py,GET,/api/v1/airgap/validate,S28
alert_enrichment_router.py,GET,/api/v1/alert-enrichment/,S17
alert_enrichment_router.py,POST,/api/v1/alert-enrichment/alerts,S17
alert_enrichment_router.py,POST,/api/v1/alert-enrichment/alerts/{alert_id}/enrich,S17
alert_enrichment_router.py,POST,/api/v1/alert-enrichment/alerts/{alert_id}/fail,S17
alert_enrichment_router.py,PUT,/api/v1/alert-enrichment/alerts/{alert_id}/context,S17
alert_enrichment_router.py,POST,/api/v1/alert-enrichment/sources,S17
alert_enrichment_router.py,PUT,/api/v1/alert-enrichment/sources/{source_id}/toggle,S17
alert_enrichment_router.py,GET,/api/v1/alert-enrichment/queue,S17
alert_enrichment_router.py,GET,/api/v1/alert-enrichment/alerts/{alert_id},S17
alert_enrichment_router.py,GET,/api/v1/alert-enrichment/summary,S17
alert_enrichment_router.py,GET,/api/v1/alert-enrichment/high-risk,S17
alert_triage_router.py,GET,/api/v1/alert-triage/,S17
alert_triage_router.py,POST,/api/v1/alert-triage/alerts,S17
alert_triage_router.py,GET,/api/v1/alert-triage/alerts,S17
alert_triage_router.py,GET,/api/v1/alert-triage/alerts/{alert_id},S17
alert_triage_router.py,PATCH,/api/v1/alert-triage/alerts/{alert_id}/triage,S17
alert_triage_router.py,POST,/api/v1/alert-triage/bulk-triage,S17
alert_triage_router.py,GET,/api/v1/alert-triage/queue,S17
alert_triage_router.py,GET,/api/v1/alert-triage/stats,S17
alert_triage_router.py,GET,/api/v1/alert-triage/alerts/{alert_id}/context,S17
alert_triage_router.py,POST,/api/v1/alert-triage/investigate/{alert_id},S17
alerting_notification_router.py,POST,/api/v1/alerting/policies,S17
alerting_notification_router.py,GET,/api/v1/alerting/policies,S17
alerting_notification_router.py,POST,/api/v1/alerting/trigger,S17
alerting_notification_router.py,GET,/api/v1/alerting/alerts,S17
alerting_notification_router.py,PATCH,/api/v1/alerting/alerts/{alert_id}/acknowledge,S17
alerting_notification_router.py,PATCH,/api/v1/alerting/alerts/{alert_id}/resolve,S17
alerting_notification_router.py,GET,/api/v1/alerting/history,S17
alerting_notification_router.py,GET,/api/v1/alerting/stats,S17
algorithmic_router.py,POST,/api/v1/algorithms/monte-carlo/quantify,S17
algorithmic_router.py,POST,/api/v1/algorithms/monte-carlo/cve,S17
algorithmic_router.py,POST,/api/v1/algorithms/monte-carlo/portfolio,S17
algorithmic_router.py,POST,/api/v1/algorithms/causal/analyze,S17
algorithmic_router.py,POST,/api/v1/algorithms/causal/counterfactual,S17
algorithmic_router.py,POST,/api/v1/algorithms/causal/treatment-effect,S17
algorithmic_router.py,POST,/api/v1/algorithms/gnn/attack-surface,S14
algorithmic_router.py,POST,/api/v1/algorithms/gnn/critical-nodes,S17
algorithmic_router.py,POST,/api/v1/algorithms/gnn/risk-propagation,S17
algorithmic_router.py,GET,/api/v1/algorithms/health,S17
algorithmic_router.py,GET,/api/v1/algorithms/status,S17
algorithmic_router.py,GET,/api/v1/algorithms/capabilities,S17
analytics_dashboard_router.py,GET,/api/v1/analytics/trends,S17
analytics_dashboard_router.py,GET,/api/v1/analytics/mttr,S17
analytics_dashboard_router.py,GET,/api/v1/analytics/mttd,S17
analytics_dashboard_router.py,GET,/api/v1/analytics/severity,S17
analytics_dashboard_router.py,GET,/api/v1/analytics/severity-trend,S17
analytics_dashboard_router.py,GET,/api/v1/analytics/scanners,S07
analytics_dashboard_router.py,GET,/api/v1/analytics/risk-trajectory,S17
analytics_dashboard_router.py,GET,/api/v1/analytics/recurring,S17
analytics_dashboard_router.py,GET,/api/v1/analytics/executive-summary,S03
analytics_engine_router.py,GET,/api/v1/analytics-engine/summary,S17
analytics_engine_router.py,GET,/api/v1/analytics-engine/asset-vuln,S17
analytics_engine_router.py,GET,/api/v1/analytics-engine/threat-ioc,S17
analytics_engine_router.py,GET,/api/v1/analytics-engine/compliance-trend,S25
analytics_engine_router.py,GET,/api/v1/analytics-engine/executive,S03
analytics_engine_router.py,GET,/api/v1/analytics-engine/domains,S17
analytics_engine_router.py,GET,/api/v1/analytics-engine/query,S17
analytics_router.py,GET,/api/v1/analytics/dashboard/overview,S03
analytics_router.py,GET,/api/v1/analytics/dashboard/summary,S03
analytics_router.py,GET,/api/v1/analytics/dashboard/severity,S03
analytics_router.py,GET,/api/v1/analytics/dashboard/scanners,S03
analytics_router.py,GET,/api/v1/analytics/dashboard/executive,S03
analytics_router.py,GET,/api/v1/analytics/overview,S17
analytics_router.py,GET,/api/v1/analytics/dashboard/trends,S03
analytics_router.py,GET,/api/v1/analytics/dashboard/top-risks,S03
analytics_router.py,GET,/api/v1/analytics/dashboard/compliance-status,S25
analytics_router.py,GET,/api/v1/analytics/findings,S17
analytics_router.py,POST,/api/v1/analytics/findings,S17
analytics_router.py,GET,/api/v1/analytics/findings/{id},S17
analytics_router.py,PUT,/api/v1/analytics/findings/{id},S17
analytics_router.py,GET,/api/v1/analytics/decisions,S17
analytics_router.py,POST,/api/v1/analytics/decisions,S17
analytics_router.py,GET,/api/v1/analytics/mttr,S17
analytics_router.py,GET,/api/v1/analytics/coverage,S17
analytics_router.py,GET,/api/v1/analytics/roi,S17
analytics_router.py,GET,/api/v1/analytics/noise-reduction,S17
analytics_router.py,POST,/api/v1/analytics/custom-query,S17
analytics_router.py,GET,/api/v1/analytics/export,S17
analytics_router.py,GET,/api/v1/analytics/stats,S17
analytics_router.py,GET,/api/v1/analytics/summary,S17
analytics_router.py,GET,/api/v1/analytics/trends/severity-over-time,S17
analytics_router.py,GET,/api/v1/analytics/trends/anomalies,S17
analytics_router.py,GET,/api/v1/analytics/compare,S17
analytics_router.py,GET,/api/v1/analytics/triage-funnel,S17
analytics_router.py,GET,/api/v1/analytics/risk-velocity,S17
analytics_router.py,GET,/api/v1/analytics/executive,S03
analytics_router.py,GET,/api/v1/analytics/risk-overview,S17
analytics_router.py,GET,/api/v1/analytics/sla,S17
analytics_router.py,GET,/api/v1/analytics/live-feed,S17
analytics_router.py,GET,/api/v1/analytics/false-positive-rate,S17
anomaly_ml_router.py,POST,/api/v1/anomaly-ml/events,S17
anomaly_ml_router.py,POST,/api/v1/anomaly-ml/detect/zscore,S17
anomaly_ml_router.py,POST,/api/v1/anomaly-ml/detect/isolation,S17
anomaly_ml_router.py,POST,/api/v1/anomaly-ml/detect/timeseries,S19
anomaly_ml_router.py,GET,/api/v1/anomaly-ml/ueba/{user_id},S17
anomaly_ml_router.py,GET,/api/v1/anomaly-ml/groups,S17
anomaly_ml_router.py,GET,/api/v1/anomaly-ml/anomalies,S17
anomaly_ml_router.py,POST,/api/v1/anomaly-ml/feedback,S19
anomaly_router.py,POST,/api/v1/anomalies/metrics,S17
anomaly_router.py,POST,/api/v1/anomalies/detect,S17
anomaly_router.py,GET,/api/v1/anomalies,S17
anomaly_router.py,GET,/api/v1/anomalies/stats,S17
anomaly_router.py,GET,/api/v1/anomalies/baseline/{metric_name},S17
anomaly_router.py,POST,/api/v1/anomalies/detect/spike,S17
anomaly_router.py,POST,/api/v1/anomalies/detect/drop,S17
anomaly_router.py,POST,/api/v1/anomalies/{anomaly_id}/ack,S17
anti_phishing_router.py,POST,/api/v1/anti-phishing/urls,S17
anti_phishing_router.py,GET,/api/v1/anti-phishing/urls,S17
anti_phishing_router.py,GET,/api/v1/anti-phishing/urls/{url_id},S17
anti_phishing_router.py,POST,/api/v1/anti-phishing/urls/{url_id}/analyze,S17
anti_phishing_router.py,POST,/api/v1/anti-phishing/simulations,S17
anti_phishing_router.py,PUT,/api/v1/anti-phishing/simulations/{sim_id}/results,S17
anti_phishing_router.py,GET,/api/v1/anti-phishing/simulations,S17
anti_phishing_router.py,GET,/api/v1/anti-phishing/stats,S17
api_abuse_detection_router.py,POST,/api/v1/api-abuse/endpoints,S27
api_abuse_detection_router.py,GET,/api/v1/api-abuse/endpoints,S27
api_abuse_detection_router.py,GET,/api/v1/api-abuse/endpoints/{endpoint_id},S27
api_abuse_detection_router.py,POST,/api/v1/api-abuse/incidents,S21
api_abuse_detection_router.py,GET,/api/v1/api-abuse/incidents,S21
api_abuse_detection_router.py,PUT,/api/v1/api-abuse/incidents/{incident_id}/status,S21
api_abuse_detection_router.py,POST,/api/v1/api-abuse/rules,S20
api_abuse_detection_router.py,GET,/api/v1/api-abuse/rules,S20
api_abuse_detection_router.py,GET,/api/v1/api-abuse/stats,S17
api_abuse_router.py,POST,/api/v1/api-abuse/record,S17
api_abuse_router.py,POST,/api/v1/api-abuse/detect,S17
api_abuse_router.py,GET,/api/v1/api-abuse/events,S17
api_abuse_router.py,POST,/api/v1/api-abuse/block,S17
api_abuse_router.py,GET,/api/v1/api-abuse/block/{ip},S17
api_abuse_router.py,DELETE,/api/v1/api-abuse/block/{ip},S17
api_abuse_router.py,GET,/api/v1/api-abuse/blocklist,S17
api_abuse_router.py,GET,/api/v1/api-abuse/stats,S17
api_analytics_router.py,POST,/api/v1/api-analytics/calls,S17
api_analytics_router.py,GET,/api/v1/api-analytics/endpoints/{endpoint:path}/stats,S27
api_analytics_router.py,GET,/api/v1/api-analytics/top-endpoints,S17
api_analytics_router.py,GET,/api/v1/api-analytics/slowest-endpoints,S17
api_analytics_router.py,GET,/api/v1/api-analytics/error-endpoints,S17
api_analytics_router.py,GET,/api/v1/api-analytics/usage-over-time,S17
api_discovery_router.py,POST,/api/v1/api-discovery/endpoints,S27
api_discovery_router.py,GET,/api/v1/api-discovery/endpoints,S27
api_discovery_router.py,GET,/api/v1/api-discovery/endpoints/{endpoint_id},S27
api_discovery_router.py,PUT,/api/v1/api-discovery/endpoints/{endpoint_id}/mark-shadow,S27
api_discovery_router.py,PUT,/api/v1/api-discovery/endpoints/{endpoint_id}/mark-documented,S27
api_discovery_router.py,POST,/api/v1/api-discovery/scans,S07
api_discovery_router.py,PUT,/api/v1/api-discovery/scans/{scan_id}/complete,S07
api_discovery_router.py,POST,/api/v1/api-discovery/changes,S17
api_discovery_router.py,GET,/api/v1/api-discovery/changes,S17
api_discovery_router.py,GET,/api/v1/api-discovery/stats,S17
api_docs_router.py,GET,/api/v1/docs/openapi.json,S05
api_docs_router.py,GET,/api/v1/docs/openapi.yaml,S05
api_docs_router.py,GET,/api/v1/docs/postman.json,S17
api_docs_router.py,GET,/api/v1/docs/summary,S17
api_docs_router.py,GET,/api/v1/docs/stats,S17
api_docs_router.py,GET,/api/v1/docs/endpoints,S27
api_fuzzer_router.py,POST,/api/v1/api-fuzzer/discover,S17
api_fuzzer_router.py,POST,/api/v1/api-fuzzer/fuzz,S17
api_fuzzer_router.py,GET,/api/v1/api-fuzzer/health,S17
api_fuzzer_router.py,GET,/api/v1/api-fuzzer/status,S17
api_gateway_router.py,POST,/api/v1/gateway/check,S17
api_gateway_router.py,GET,/api/v1/gateway/rate-limits,S17
api_gateway_router.py,PUT,/api/v1/gateway/rate-limits/tiers,S19
api_gateway_router.py,GET,/api/v1/gateway/ip-rules,S17
api_gateway_router.py,POST,/api/v1/gateway/ip-rules,S17
api_gateway_router.py,DELETE,/api/v1/gateway/ip-rules/{rule_id},S17
api_gateway_router.py,POST,/api/v1/gateway/throttle-policies,S17
api_gateway_router.py,GET,/api/v1/gateway/analytics,S17
api_gateway_router.py,GET,/api/v1/gateway/version-stats,S17
api_gateway_router.py,GET,/api/v1/gateway/health,S17
api_gateway_security_router.py,POST,/api/v1/api-gateway-security/gateways,S17
api_gateway_security_router.py,GET,/api/v1/api-gateway-security/gateways,S17
api_gateway_security_router.py,POST,/api/v1/api-gateway-security/apis,S17
api_gateway_security_router.py,GET,/api/v1/api-gateway-security/apis,S17
api_gateway_security_router.py,POST,/api/v1/api-gateway-security/events,S17
api_gateway_security_router.py,GET,/api/v1/api-gateway-security/events,S17
api_gateway_security_router.py,GET,/api/v1/api-gateway-security/apis/{api_id}/threat-summary,S17
api_gateway_security_router.py,GET,/api/v1/api-gateway-security/stats,S17
api_inventory_router.py,POST,/api/v1/api-inventory/apis,S17
api_inventory_router.py,GET,/api/v1/api-inventory/apis,S17
api_inventory_router.py,GET,/api/v1/api-inventory/apis/{api_id},S17
api_inventory_router.py,PATCH,/api/v1/api-inventory/apis/{api_id}/status,S17
api_inventory_router.py,POST,/api/v1/api-inventory/apis/{api_id}/endpoints,S27
api_inventory_router.py,GET,/api/v1/api-inventory/endpoints,S27
api_inventory_router.py,GET,/api/v1/api-inventory/stats,S17
api_security_engine_router.py,POST,/api/v1/api-security-engine/endpoints,S05
api_security_engine_router.py,GET,/api/v1/api-security-engine/endpoints,S05
api_security_engine_router.py,POST,/api/v1/api-security-engine/keys,S05
api_security_engine_router.py,GET,/api/v1/api-security-engine/keys,S05
api_security_engine_router.py,POST,/api/v1/api-security-engine/keys/{key_id}/revoke,S05
api_security_engine_router.py,POST,/api/v1/api-security-engine/abuse-events,S05
api_security_engine_router.py,GET,/api/v1/api-security-engine/abuse-events,S05
api_security_engine_router.py,POST,/api/v1/api-security-engine/scans,S05
api_security_engine_router.py,POST,/api/v1/api-security-engine/scans/{scan_id}/complete,S05
api_security_engine_router.py,GET,/api/v1/api-security-engine/scans,S05
api_security_engine_router.py,GET,/api/v1/api-security-engine/stats,S05
api_security_mgmt_router.py,GET,/api/v1/api-security-engine/apis,S05
api_security_mgmt_router.py,POST,/api/v1/api-security-engine/apis,S05
api_security_mgmt_router.py,GET,/api/v1/api-security-engine/keys,S05
api_security_mgmt_router.py,POST,/api/v1/api-security-engine/keys,S05
api_security_mgmt_router.py,DELETE,/api/v1/api-security-engine/keys/{key_id},S05
api_security_mgmt_router.py,GET,/api/v1/api-security-engine/abuse-events,S05
api_security_mgmt_router.py,POST,/api/v1/api-security-engine/abuse-events,S05
api_security_mgmt_router.py,POST,/api/v1/api-security-engine/scan/{api_name},S05
api_security_mgmt_router.py,GET,/api/v1/api-security-engine/stats,S05
api_security_router.py,POST,/api/v1/api-security/scan,S05
api_security_router.py,GET,/api/v1/api-security/findings,S05
api_security_router.py,GET,/api/v1/api-security/inventory,S05
api_security_router.py,GET,/api/v1/api-security/auth-analysis,S05
api_security_router.py,GET,/api/v1/api-security/rate-limits,S05
api_security_router.py,GET,/api/v1/api-security/schema-issues,S05
api_security_router.py,GET,/api/v1/api-security/health,S05
api_threat_protection_router.py,POST,/api/v1/api-threat-protection/rules,S20
api_threat_protection_router.py,GET,/api/v1/api-threat-protection/rules,S20
api_threat_protection_router.py,GET,/api/v1/api-threat-protection/rules/{rule_id},S20
api_threat_protection_router.py,POST,/api/v1/api-threat-protection/events,S17
api_threat_protection_router.py,GET,/api/v1/api-threat-protection/events,S17
api_threat_protection_router.py,PATCH,/api/v1/api-threat-protection/rules/{rule_id}/status,S20
api_threat_protection_router.py,GET,/api/v1/api-threat-protection/stats,S17
apikey_router.py,POST,/api/v1/auth/keys,S01
apikey_router.py,GET,/api/v1/auth/keys,S01
apikey_router.py,GET,/api/v1/auth/keys/{key_id},S01
apikey_router.py,PUT,/api/v1/auth/keys/{key_id},S01
apikey_router.py,POST,/api/v1/auth/keys/{key_id}/rotate,S01
apikey_router.py,POST,/api/v1/auth/keys/{key_id}/revoke,S01
apikey_router.py,GET,/api/v1/auth/keys/{key_id}/usage,S01
app_config_router.py,GET,/api/v1/apps/health,S17
app_config_router.py,POST,/api/v1/apps/,S17
app_config_router.py,GET,/api/v1/apps/,S17
app_config_router.py,GET,/api/v1/apps/{app_id},S17
app_config_router.py,PUT,/api/v1/apps/{app_id},S17
app_config_router.py,DELETE,/api/v1/apps/{app_id},S17
