page_file,page_name,loc,screen_id,screen_name,is_dead,has_mock_fallback
src/pages/incidents/IncidentResponse.tsx,IncidentResponse,1040,S21,Incidents & Response,False,False
src/pages/integrations/IntegrationHealth.tsx,IntegrationHealth,1040,S29,Integrations,False,False
src/pages/mission-control/CISODashboard.tsx,CISODashboard,506,S03,Mission Control,True,False
src/pages/mission-control/CommandDashboard.tsx,CommandDashboard,823,S03,Mission Control,True,False
src/pages/mission-control/ComplianceDashboard.tsx,ComplianceDashboard,1248,S03,Mission Control,True,False
src/pages/mission-control/DevSecurityDashboard.tsx,DevSecurityDashboard,1118,S03,Mission Control,True,False
src/pages/mission-control/ExecutiveView.tsx,ExecutiveView,826,S03,Mission Control,True,False
src/pages/mission-control/LiveFeed.tsx,LiveFeed,678,S03,Mission Control,False,False
src/pages/mission-control/RiskOverview.tsx,RiskOverview,1030,S03,Mission Control,False,False
src/pages/mission-control/RiskRegister.tsx,RiskRegister,1333,S03,Mission Control,True,False
src/pages/mission-control/SLADashboard.tsx,SLADashboard,673,S03,Mission Control,True,False
src/pages/mission-control/SOCDashboard.tsx,SOCDashboard,1390,S03,Mission Control,True,False
src/pages/mission-control/SOCT1Dashboard.tsx,SOCT1Dashboard,1604,S03,Mission Control,True,False
src/pages/mission-control/ThreatIntelDashboard.tsx,ThreatIntelDashboard,1415,S03,Mission Control,False,False
src/pages/onboarding/OnboardingWizard.tsx,OnboardingWizard,926,S02,Onboarding Wizard,False,False
src/pages/remediate/AutoFix.tsx,AutoFix,716,S17,Findings Explorer,True,False
src/pages/remediate/BulkOperations.tsx,BulkOperations,650,S17,Findings Explorer,True,False
src/pages/remediate/Collaboration.tsx,Collaboration,725,S17,Findings Explorer,False,False
src/pages/remediate/ExposureCases.tsx,ExposureCases,594,S17,Findings Explorer,False,False
src/pages/remediate/RemediationCenter.tsx,RemediationCenter,832,S17,Findings Explorer,True,False
src/pages/remediate/TicketIntegration.tsx,TicketIntegration,600,S17,Findings Explorer,False,False
src/pages/remediate/Workflows.tsx,Workflows,692,S17,Findings Explorer,True,False
src/pages/risk/RiskAcceptance.tsx,RiskAcceptance,1170,S18,Risk Acceptance & Waivers,False,False
src/pages/sbom/SBOMManagement.tsx,SBOMManagement,1567,S07,Software Supply Chain,False,False
src/pages/settings/Integrations.tsx,Integrations,552,S31,Settings & Admin,False,False
src/pages/settings/LogViewer.tsx,LogViewer,411,S31,Settings & Admin,False,False
src/pages/settings/Marketplace.tsx,Marketplace,549,S31,Settings & Admin,False,False
src/pages/settings/Policies.tsx,Policies,498,S31,Settings & Admin,True,False
src/pages/settings/Settings.tsx,Settings,1284,S31,Settings & Admin,True,False
src/pages/settings/SettingsHub.tsx,SettingsHub,598,S31,Settings & Admin,True,False
src/pages/settings/SystemHealth.tsx,SystemHealth,865,S31,Settings & Admin,True,False
src/pages/settings/Teams.tsx,Teams,535,S31,Settings & Admin,True,False
src/pages/settings/Users.tsx,Users,604,S31,Settings & Admin,True,False
src/pages/validate/AttackSimulation.tsx,AttackSimulation,621,S20,Detections & Alerts,True,False
src/pages/validate/FAILEngine.tsx,FAILEngine,652,S20,Detections & Alerts,True,False
src/pages/validate/MPTEConsole.tsx,MPTEConsole,696,S20,Detections & Alerts,True,False
src/pages/validate/PlaybookEditor.tsx,PlaybookEditor,624,S20,Detections & Alerts,True,False
src/pages/validate/Playbooks.tsx,Playbooks,563,S20,Detections & Alerts,True,False
src/pages/validate/Reachability.tsx,Reachability,458,S20,Detections & Alerts,False,False
src/pages/validate/ReachabilityProof.tsx,ReachabilityProof,181,S20,Detections & Alerts,False,False
src/pages/vendors/VendorManagement.tsx,VendorManagement,1245,S26,Vendor & SaaS Risk,False,False
